country;region;year;decile;share
El Salvador;;2022;d1;1,9477337
El Salvador;;2022;d10;28,707028
El Salvador;;2022;d2;3,7073741
El Salvador;;2022;d3;4,944068
El Salvador;;2022;d4;6,0829684
El Salvador;;2022;d5;7,2750965
El Salvador;;2022;d6;8,6201781
El Salvador;;2022;d7;10,251871
El Salvador;;2022;d8;12,415744
El Salvador;;2022;d9;16,047938
El Salvador;;2022;ratio_10_1;14,730059
Guatemala;ENCOVI;2000;d1;1,2029154
Guatemala;ENCOVI;2000;d10;43,853989
Guatemala;ENCOVI;2000;d2;2,3273129
Guatemala;ENCOVI;2000;d3;3,2458632
Guatemala;ENCOVI;2000;d4;4,1342406
Guatemala;ENCOVI;2000;d5;5,1445274
Guatemala;ENCOVI;2000;d6;6,3774071
Guatemala;ENCOVI;2000;d7;7,9905615
Guatemala;ENCOVI;2000;d8;10,473233
Guatemala;ENCOVI;2000;d9;15,24995
Guatemala;ENCOVI;2000;ratio_10_1;36,447207
Guatemala;ENCOVI;2006;d1;1,0974549
Guatemala;ENCOVI;2006;d10;43,203381
Guatemala;ENCOVI;2006;d2;2,0701051
Guatemala;ENCOVI;2006;d3;3,0083344
Guatemala;ENCOVI;2006;d4;4,0410061
Guatemala;ENCOVI;2006;d5;5,2161059
Guatemala;ENCOVI;2006;d6;6,5558138
Guatemala;ENCOVI;2006;d7;8,3373432
Guatemala;ENCOVI;2006;d8;10,830097
Guatemala;ENCOVI;2006;d9;15,640355
Guatemala;ENCOVI;2006;ratio_10_1;39,35732
Guatemala;ENCOVI;2011;d1;1,4276059
Guatemala;ENCOVI;2011;d10;41,462147
Guatemala;ENCOVI;2011;d2;2,5657184
Guatemala;ENCOVI;2011;d3;3,4765196
Guatemala;ENCOVI;2011;d4;4,3606896
Guatemala;ENCOVI;2011;d5;5,4017768
Guatemala;ENCOVI;2011;d6;6,6680565
Guatemala;ENCOVI;2011;d7;8,3257313
Guatemala;ENCOVI;2011;d8;10,912994
Guatemala;ENCOVI;2011;d9;15,398761
Guatemala;ENCOVI;2011;ratio_10_1;29,037546
Guatemala;ENCOVI;2014;d1;1,6793119
Guatemala;ENCOVI;2014;d10;38,049908
Guatemala;ENCOVI;2014;d2;2,833823
Guatemala;ENCOVI;2014;d3;3,8080986
Guatemala;ENCOVI;2014;d4;4,7905464
Guatemala;ENCOVI;2014;d5;5,978282
Guatemala;ENCOVI;2014;d6;7,2332482
Guatemala;ENCOVI;2014;d7;8,8487806
Guatemala;ENCOVI;2014;d8;11,244292
Guatemala;ENCOVI;2014;d9;15,533711
Guatemala;ENCOVI;2014;ratio_10_1;22,642715
Guatemala;ENCOVI;2023;d1;1,579824
Guatemala;ENCOVI;2023;d10;34,115253
Guatemala;ENCOVI;2023;d2;3,038589
Guatemala;ENCOVI;2023;d3;4,1285515
Guatemala;ENCOVI;2023;d4;5,1669974
Guatemala;ENCOVI;2023;d5;6,3499527
Guatemala;ENCOVI;2023;d6;7,6965251
Guatemala;ENCOVI;2023;d7;9,4391279
Guatemala;ENCOVI;2023;d8;11,992505
Guatemala;ENCOVI;2023;d9;16,492674
Guatemala;ENCOVI;2023;ratio_10_1;21,58965
Guatemala;ENEI;2002;d1;0,76166707
Guatemala;ENEI;2002;d10;43,667961
Guatemala;ENEI;2002;d2;1,8255191
Guatemala;ENEI;2002;d3;2,900846
Guatemala;ENEI;2002;d4;3,9219027
Guatemala;ENEI;2002;d5;5,0263295
Guatemala;ENEI;2002;d6;6,3596821
Guatemala;ENEI;2002;d7;8,2797327
Guatemala;ENEI;2002;d8;10,924973
Guatemala;ENEI;2002;d9;16,331388
Guatemala;ENEI;2002;ratio_10_1;57,281488
Guatemala;ENEI;2003;d1;0,89963567
Guatemala;ENEI;2003;d10;40,032249
Guatemala;ENEI;2003;d2;1,874784
Guatemala;ENEI;2003;d3;2,9059746
Guatemala;ENEI;2003;d4;3,9956326
Guatemala;ENEI;2003;d5;5,3558531
Guatemala;ENEI;2003;d6;6,8677802
Guatemala;ENEI;2003;d7;9,0329866
Guatemala;ENEI;2003;d8;11,8608
Guatemala;ENEI;2003;d9;17,174305
Guatemala;ENEI;2003;ratio_10_1;44,476574
Guatemala;ENEI;2004;d1;1,2327542
Guatemala;ENEI;2004;d10;38,286457
Guatemala;ENEI;2004;d2;2,4597178
Guatemala;ENEI;2004;d3;3,4654639
Guatemala;ENEI;2004;d4;4,5332441
Guatemala;ENEI;2004;d5;5,7601976
Guatemala;ENEI;2004;d6;7,1627307
Guatemala;ENEI;2004;d7;8,9107275
Guatemala;ENEI;2004;d8;11,721601
Guatemala;ENEI;2004;d9;16,467106
Guatemala;ENEI;2004;ratio_10_1;31,03179
Honduras;INE;2001;d1;0,80839258
Honduras;INE;2001;d10;41,552803
Honduras;INE;2001;d2;1,7291845
Honduras;INE;2001;d3;2,621397
Honduras;INE;2001;d4;3,7606449
Honduras;INE;2001;d5;5,0976367
Honduras;INE;2001;d6;6,6086059
Honduras;INE;2001;d7;8,7148924
Honduras;INE;2001;d8;11,815861
Honduras;INE;2001;d9;17,290583
Honduras;INE;2001;ratio_10_1;51,381475
Honduras;INE;2002;d1;0,84588099
Honduras;INE;2002;d10;42,662788
Honduras;INE;2002;d2;1,8186942
Honduras;INE;2002;d3;2,7450793
Honduras;INE;2002;d4;3,7837985
Honduras;INE;2002;d5;4,9979758
Honduras;INE;2002;d6;6,4873819
Honduras;INE;2002;d7;8,5234756
Honduras;INE;2002;d8;11,469856
Honduras;INE;2002;d9;16,66507
Honduras;INE;2002;ratio_10_1;50,432477
Honduras;INE;2003;d1;0,77541554
Honduras;INE;2003;d10;44,927624
Honduras;INE;2003;d2;1,6461563
Honduras;INE;2003;d3;2,4809396
Honduras;INE;2003;d4;3,4731264
Honduras;INE;2003;d5;4,6313605
Honduras;INE;2003;d6;6,1423593
Honduras;INE;2003;d7;8,1886663
Honduras;INE;2003;d8;11,135353
Honduras;INE;2003;d9;16,599001
Honduras;INE;2003;ratio_10_1;57,933798
Honduras;INE;2004;d1;0,75790918
Honduras;INE;2004;d10;44,75489
Honduras;INE;2004;d2;1,6661888
Honduras;INE;2004;d3;2,4817657
Honduras;INE;2004;d4;3,4534762
Honduras;INE;2004;d5;4,6335649
Honduras;INE;2004;d6;6,1357479
Honduras;INE;2004;d7;8,1293182
Honduras;INE;2004;d8;11,136568
Honduras;INE;2004;d9;16,850571
Honduras;INE;2004;ratio_10_1;59,039219
Honduras;INE;2005;d1;0,5377447
Honduras;INE;2005;d10;46,098419
Honduras;INE;2005;d2;1,3777931
Honduras;INE;2005;d3;2,2962804
Honduras;INE;2005;d4;3,3535275
Honduras;INE;2005;d5;4,5343781
Honduras;INE;2005;d6;6,0362568
Honduras;INE;2005;d7;7,9723835
Honduras;INE;2005;d8;11,001915
Honduras;INE;2005;d9;16,791302
Honduras;INE;2005;ratio_10_1;85,703267
Honduras;INE;2006;d1;0,6065101
Honduras;INE;2006;d10;43,970417
Honduras;INE;2006;d2;1,526904
Honduras;INE;2006;d3;2,4840627
Honduras;INE;2006;d4;3,5724242
Honduras;INE;2006;d5;4,8510513
Honduras;INE;2006;d6;6,4278493
Honduras;INE;2006;d7;8,4230089
Honduras;INE;2006;d8;11,334992
Honduras;INE;2006;d9;16,802782
Honduras;INE;2006;ratio_10_1;72,491991
Honduras;INE;2007;d1;0,94162792
Honduras;INE;2007;d10;43,061409
Honduras;INE;2007;d2;1,8800744
Honduras;INE;2007;d3;2,7801056
Honduras;INE;2007;d4;3,7641194
Honduras;INE;2007;d5;4,8764815
Honduras;INE;2007;d6;6,3189206
Honduras;INE;2007;d7;8,2427063
Honduras;INE;2007;d8;11,259912
Honduras;INE;2007;d9;16,874645
Honduras;INE;2007;ratio_10_1;45,726123
Honduras;INE;2008;d1;0,88160378
Honduras;INE;2008;d10;43,005993
Honduras;INE;2008;d2;1,8657078
Honduras;INE;2008;d3;2,8100877
Honduras;INE;2008;d4;3,883574
Honduras;INE;2008;d5;5,1190705
Honduras;INE;2008;d6;6,573791
Honduras;INE;2008;d7;8,4713335
Honduras;INE;2008;d8;11,210008
Honduras;INE;2008;d9;16,178829
Honduras;INE;2008;ratio_10_1;48,77848
Honduras;INE;2009;d1;1,1272939
Honduras;INE;2009;d10;38,404423
Honduras;INE;2009;d2;2,1663308
Honduras;INE;2009;d3;3,1738293
Honduras;INE;2009;d4;4,3308897
Honduras;INE;2009;d5;5,6135602
Honduras;INE;2009;d6;7,1576819
Honduras;INE;2009;d7;9,0814838
Honduras;INE;2009;d8;11,933784
Honduras;INE;2009;d9;17,010723
Honduras;INE;2009;ratio_10_1;34,064171
Honduras;INE;2010;d1;1,0735215
Honduras;INE;2010;d10;40,201077
Honduras;INE;2010;d2;2,0508971
Honduras;INE;2010;d3;2,9985816
Honduras;INE;2010;d4;4,0694008
Honduras;INE;2010;d5;5,2542906
Honduras;INE;2010;d6;6,7891655
Honduras;INE;2010;d7;8,8562651
Honduras;INE;2010;d8;11,770845
Honduras;INE;2010;d9;16,935955
Honduras;INE;2010;ratio_10_1;37,437994
Honduras;INE;2011;d1;0,9749667
Honduras;INE;2011;d10;39,743645
Honduras;INE;2011;d2;2,0784211
Honduras;INE;2011;d3;3,0893347
Honduras;INE;2011;d4;4,2117238
Honduras;INE;2011;d5;5,4454069
Honduras;INE;2011;d6;6,9253893
Honduras;INE;2011;d7;8,8718252
Honduras;INE;2011;d8;11,732984
Honduras;INE;2011;d9;16,926306
Honduras;INE;2011;ratio_10_1;40,743837
Honduras;INE;2012;d1;0,95393443
Honduras;INE;2012;d10;40,395531
Honduras;INE;2012;d2;2,0478666
Honduras;INE;2012;d3;2,9738872
Honduras;INE;2012;d4;4,0200973
Honduras;INE;2012;d5;5,2746806
Honduras;INE;2012;d6;6,838974
Honduras;INE;2012;d7;8,8010902
Honduras;INE;2012;d8;11,692224
Honduras;INE;2012;d9;17,001717
Honduras;INE;2012;ratio_10_1;42,333898
Honduras;INE;2013;d1;1,1709977
Honduras;INE;2013;d10;36,949604
Honduras;INE;2013;d2;2,2840517
Honduras;INE;2013;d3;3,336344
Honduras;INE;2013;d4;4,4564986
Honduras;INE;2013;d5;5,7155142
Honduras;INE;2013;d6;7,2516603
Honduras;INE;2013;d7;9,266242
Honduras;INE;2013;d8;12,248344
Honduras;INE;2013;d9;17,320742
Honduras;INE;2013;ratio_10_1;31,549571
Honduras;INE;2014;d1;1,3136504
Honduras;INE;2014;d10;37,358829
Honduras;INE;2014;d2;2,350965
Honduras;INE;2014;d3;3,2790089
Honduras;INE;2014;d4;4,4482808
Honduras;INE;2014;d5;5,7975955
Honduras;INE;2014;d6;7,282474
Honduras;INE;2014;d7;9,1726484
Honduras;INE;2014;d8;11,866731
Honduras;INE;2014;d9;17,12982
Honduras;INE;2014;ratio_10_1;28,427835
Honduras;INE;2015;d1;1,3133037
Honduras;INE;2015;d10;36,608738
Honduras;INE;2015;d2;2,4021263
Honduras;INE;2015;d3;3,3769009
Honduras;INE;2015;d4;4,4849429
Honduras;INE;2015;d5;5,814117
Honduras;INE;2015;d6;7,3674116
Honduras;INE;2015;d7;9,3214302
Honduras;INE;2015;d8;12,158905
Honduras;INE;2015;d9;17,152122
Honduras;INE;2015;ratio_10_1;27,862179
Honduras;INE;2016;d1;1,0504241
Honduras;INE;2016;d10;36,050453
Honduras;INE;2016;d2;2,1747916
Honduras;INE;2016;d3;3,2323358
Honduras;INE;2016;d4;4,4474258
Honduras;INE;2016;d5;5,8640428
Honduras;INE;2016;d6;7,4579644
Honduras;INE;2016;d7;9,5034246
Honduras;INE;2016;d8;12,388722
Honduras;INE;2016;d9;17,830418
Honduras;INE;2016;ratio_10_1;34,302768
Honduras;INE;2017;d1;1,1660715
Honduras;INE;2017;d10;36,538326
Honduras;INE;2017;d2;2,2757664
Honduras;INE;2017;d3;3,3774567
Honduras;INE;2017;d4;4,6148148
Honduras;INE;2017;d5;5,907897
Honduras;INE;2017;d6;7,4278078
Honduras;INE;2017;d7;9,358983
Honduras;INE;2017;d8;12,142104
Honduras;INE;2017;d9;17,190773
Honduras;INE;2017;ratio_10_1;31,326012
Honduras;INE;2018;d1;1,135807
Honduras;INE;2018;d10;35,345284
Honduras;INE;2018;d2;2,2394927
Honduras;INE;2018;d3;3,3711524
Honduras;INE;2018;d4;4,6184063
Honduras;INE;2018;d5;5,9659276
Honduras;INE;2018;d6;7,5037661
Honduras;INE;2018;d7;9,5509863
Honduras;INE;2018;d8;12,544224
Honduras;INE;2018;d9;17,724955
Honduras;INE;2018;ratio_10_1;31,104668
Honduras;INE;2019;d1;1,2604529
Honduras;INE;2019;d10;34,625413
Honduras;INE;2019;d2;2,351636
Honduras;INE;2019;d3;3,4193607
Honduras;INE;2019;d4;4,5856186
Honduras;INE;2019;d5;6,0125508
Honduras;INE;2019;d6;7,7283084
Honduras;INE;2019;d7;9,8653741
Honduras;INE;2019;d8;12,583212
Honduras;INE;2019;d9;17,568074
Honduras;INE;2019;ratio_10_1;27,452541
Honduras;INE;2023;d1;1,173193
Honduras;INE;2023;d10;32,980282
Honduras;INE;2023;d2;2,4935098
Honduras;INE;2023;d3;3,6565802
Honduras;INE;2023;d4;4,889226
Honduras;INE;2023;d5;6,1247754
Honduras;INE;2023;d6;7,8876767
Honduras;INE;2023;d7;10,060971
Honduras;INE;2023;d8;12,915436
Honduras;INE;2023;d9;17,81835
Honduras;INE;2023;ratio_10_1;28,084641
Mexico;New Methodology;2016;d1;1,8765549
Mexico;New Methodology;2016;d10;37,374823
Mexico;New Methodology;2016;d2;3,1111775
Mexico;New Methodology;2016;d3;4,031449
Mexico;New Methodology;2016;d4;4,971364
Mexico;New Methodology;2016;d5;5,9764785
Mexico;New Methodology;2016;d6;7,1818419
Mexico;New Methodology;2016;d7;8,7887178
Mexico;New Methodology;2016;d8;11,151317
Mexico;New Methodology;2016;d9;15,536277
Mexico;New Methodology;2016;ratio_10_1;19,9165
Mexico;New Methodology;2018;d1;1,9393898
Mexico;New Methodology;2018;d10;36,628797
Mexico;New Methodology;2018;d2;3,2213107
Mexico;New Methodology;2018;d3;4,1957092
Mexico;New Methodology;2018;d4;5,1023861
Mexico;New Methodology;2018;d5;6,1198244
Mexico;New Methodology;2018;d6;7,3179176
Mexico;New Methodology;2018;d7;8,8560358
Mexico;New Methodology;2018;d8;11,171898
Mexico;New Methodology;2018;d9;15,446731
Mexico;New Methodology;2018;ratio_10_1;18,886329
Mexico;New Methodology;2020;d1;1,982939
Mexico;New Methodology;2020;d10;35,067934
Mexico;New Methodology;2020;d2;3,311218
Mexico;New Methodology;2020;d3;4,2750743
Mexico;New Methodology;2020;d4;5,2384988
Mexico;New Methodology;2020;d5;6,2989097
Mexico;New Methodology;2020;d6;7,548968
Mexico;New Methodology;2020;d7;9,1602789
Mexico;New Methodology;2020;d8;11,484677
Mexico;New Methodology;2020;d9;15,631503
Mexico;New Methodology;2020;ratio_10_1;17,683999
Mexico;New Methodology;2022;d1;2,1292756
Mexico;New Methodology;2022;d10;34,402722
Mexico;New Methodology;2022;d2;3,4762258
Mexico;New Methodology;2022;d3;4,4351559
Mexico;New Methodology;2022;d4;5,4024504
Mexico;New Methodology;2022;d5;6,4175115
Mexico;New Methodology;2022;d6;7,6695457
Mexico;New Methodology;2022;d7;9,2276189
Mexico;New Methodology;2022;d8;11,428678
Mexico;New Methodology;2022;d9;15,410817
Mexico;New Methodology;2022;ratio_10_1;16,156883
Mexico;;1989;d1;1,5153362
Mexico;;1989;d10;40,248589
Mexico;;1989;d2;2,7829588
Mexico;;1989;d3;3,7105497
Mexico;;1989;d4;4,6479609
Mexico;;1989;d5;5,6776399
Mexico;;1989;d6;6,8873136
Mexico;;1989;d7;8,5340549
Mexico;;1989;d8;10,840046
Mexico;;1989;d9;15,155552
Mexico;;1989;ratio_10_1;26,55221
Mexico;;1992;d1;1,4384992
Mexico;;1992;d10;41,956714
Mexico;;1992;d2;2,5138258
Mexico;;1992;d3;3,3847557
Mexico;;1992;d4;4,3167468
Mexico;;1992;d5;5,2769861
Mexico;;1992;d6;6,5149088
Mexico;;1992;d7;8,2757095
Mexico;;1992;d8;10,711691
Mexico;;1992;d9;15,610163
Mexico;;1992;ratio_10_1;29,150127
Mexico;;1994;d1;1,3457645
Mexico;;1994;d10;42,954749
Mexico;;1994;d2;2,3732397
Mexico;;1994;d3;3,2184712
Mexico;;1994;d4;4,122818
Mexico;;1994;d5;5,1758713
Mexico;;1994;d6;6,4751669
Mexico;;1994;d7;8,1281757
Mexico;;1994;d8;10,73341
Mexico;;1994;d9;15,472334
Mexico;;1994;ratio_10_1;31,913999
Mexico;;1996;d1;1,3681946
Mexico;;1996;d10;41,217698
Mexico;;1996;d2;2,4725317
Mexico;;1996;d3;3,3798711
Mexico;;1996;d4;4,314162
Mexico;;1996;d5;5,3830862
Mexico;;1996;d6;6,6847286
Mexico;;1996;d7;8,4413169
Mexico;;1996;d8;11,034672
Mexico;;1996;d9;15,703739
Mexico;;1996;ratio_10_1;30,116592
Mexico;;1998;d1;1,1695408
Mexico;;1998;d10;41,792558
Mexico;;1998;d2;2,1728997
Mexico;;1998;d3;3,15158
Mexico;;1998;d4;4,202786
Mexico;;1998;d5;5,293783
Mexico;;1998;d6;6,7138268
Mexico;;1998;d7;8,495022
Mexico;;1998;d8;11,059513
Mexico;;1998;d9;15,94849
Mexico;;1998;ratio_10_1;35,729976
Mexico;;2000;d1;1,1955685
Mexico;;2000;d10;42,45432
Mexico;;2000;d2;2,2551369
Mexico;;2000;d3;3,2304065
Mexico;;2000;d4;4,1642638
Mexico;;2000;d5;5,2377243
Mexico;;2000;d6;6,6067432
Mexico;;2000;d7;8,3345056
Mexico;;2000;d8;10,792943
Mexico;;2000;d9;15,728388
Mexico;;2000;ratio_10_1;35,483389
Mexico;;2002;d1;1,454768
Mexico;;2002;d10;39,93432
Mexico;;2002;d2;2,5708954
Mexico;;2002;d3;3,5130556
Mexico;;2002;d4;4,517084
Mexico;;2002;d5;5,5947192
Mexico;;2002;d6;6,8672222
Mexico;;2002;d7;8,5403133
Mexico;;2002;d8;11,043035
Mexico;;2002;d9;15,964588
Mexico;;2002;ratio_10_1;27,449998
Mexico;;2004;d1;1,3829592
Mexico;;2004;d10;39,698956
Mexico;;2004;d2;2,6697806
Mexico;;2004;d3;3,634118
Mexico;;2004;d4;4,6241231
Mexico;;2004;d5;5,6347723
Mexico;;2004;d6;6,8807113
Mexico;;2004;d7;8,5320724
Mexico;;2004;d8;11,038384
Mexico;;2004;d9;15,904123
Mexico;;2004;ratio_10_1;28,699945
Mexico;;2005;d1;1,2853686
Mexico;;2005;d10;40,270316
Mexico;;2005;d2;2,5645356
Mexico;;2005;d3;3,5681867
Mexico;;2005;d4;4,5314115
Mexico;;2005;d5;5,6395122
Mexico;;2005;d6;6,9613899
Mexico;;2005;d7;8,607743
Mexico;;2005;d8;11,046041
Mexico;;2005;d9;15,525495
Mexico;;2005;ratio_10_1;31,327823
Mexico;;2006;d1;1,5035146
Mexico;;2006;d10;39,479702
Mexico;;2006;d2;2,7428711
Mexico;;2006;d3;3,6909594
Mexico;;2006;d4;4,6589869
Mexico;;2006;d5;5,6997075
Mexico;;2006;d6;6,9797457
Mexico;;2006;d7;8,5650851
Mexico;;2006;d8;10,981729
Mexico;;2006;d9;15,6977
Mexico;;2006;ratio_10_1;26,253562
Mexico;;2008;d1;1,3803078
Mexico;;2008;d10;39,711832
Mexico;;2008;d2;2,5214785
Mexico;;2008;d3;3,473007
Mexico;;2008;d4;4,4681274
Mexico;;2008;d5;5,5725291
Mexico;;2008;d6;6,9259872
Mexico;;2008;d7;8,6488172
Mexico;;2008;d8;11,255148
Mexico;;2008;d9;16,042767
Mexico;;2008;ratio_10_1;28,768667
Mexico;;2010;d1;1,6376598
Mexico;;2010;d10;37,236855
Mexico;;2010;d2;2,919924
Mexico;;2010;d3;3,9144998
Mexico;;2010;d4;4,8464151
Mexico;;2010;d5;5,9179752
Mexico;;2010;d6;7,2029443
Mexico;;2010;d7;8,9363565
Mexico;;2010;d8;11,466948
Mexico;;2010;d9;15,920422
Mexico;;2010;ratio_10_1;22,735953
Mexico;;2012;d1;1,6026737
Mexico;;2012;d10;39,590841
Mexico;;2012;d2;2,7643322
Mexico;;2012;d3;3,7005262
Mexico;;2012;d4;4,6780561
Mexico;;2012;d5;5,6862474
Mexico;;2012;d6;6,8760374
Mexico;;2012;d7;8,4998688
Mexico;;2012;d8;11,008223
Mexico;;2012;d9;15,593193
Mexico;;2012;ratio_10_1;24,68477
Mexico;;2014;d1;1,7353632
Mexico;;2014;d10;39,482982
Mexico;;2014;d2;2,9674577
Mexico;;2014;d3;3,8490235
Mexico;;2014;d4;4,733565
Mexico;;2014;d5;5,7380627
Mexico;;2014;d6;6,9144119
Mexico;;2014;d7;8,4436804
Mexico;;2014;d8;10,817218
Mexico;;2014;d9;15,318236
Mexico;;2014;ratio_10_1;22,740634
Nicaragua;;1993;d1;0,72800547
Nicaragua;;1993;d10;43,737701
Nicaragua;;1993;d2;1,8015585
Nicaragua;;1993;d3;2,7869096
Nicaragua;;1993;d4;3,797025
Nicaragua;;1993;d5;4,9347453
Nicaragua;;1993;d6;6,3252034
Nicaragua;;1993;d7;8,3300571
Nicaragua;;1993;d8;11,348311
Nicaragua;;1993;d9;16,210484
Nicaragua;;1993;ratio_10_1;59,999803
Nicaragua;;1998;d1;1,0006988
Nicaragua;;1998;d10;43,345345
Nicaragua;;1998;d2;2,1994369
Nicaragua;;1998;d3;3,2551003
Nicaragua;;1998;d4;4,2025670999999996
Nicaragua;;1998;d5;5,2437057
Nicaragua;;1998;d6;6,6036549
Nicaragua;;1998;d7;8,2273159
Nicaragua;;1998;d8;10,800605
Nicaragua;;1998;d9;15,121572
Nicaragua;;1998;ratio_10_1;43,298723
Nicaragua;;2001;d1;1,3970588
Nicaragua;;2001;d10;42,932041
Nicaragua;;2001;d2;2,528353
Nicaragua;;2001;d3;3,4360921
Nicaragua;;2001;d4;4,2738652
Nicaragua;;2001;d5;5,2660489
Nicaragua;;2001;d6;6,5596251
Nicaragua;;2001;d7;8,1641397
Nicaragua;;2001;d8;10,507664
Nicaragua;;2001;d9;14,935109
Nicaragua;;2001;ratio_10_1;30,70947
Nicaragua;;2005;d1;1,8599025
Nicaragua;;2005;d10;39,609764
Nicaragua;;2005;d2;2,9823439
Nicaragua;;2005;d3;3,7853036
Nicaragua;;2005;d4;4,7206812
Nicaragua;;2005;d5;5,7624135
Nicaragua;;2005;d6;6,9843097
Nicaragua;;2005;d7;8,5258179
Nicaragua;;2005;d8;10,776264
Nicaragua;;2005;d9;14,993199
Nicaragua;;2005;ratio_10_1;21,290229
Nicaragua;;2009;d1;1,9847633
Nicaragua;;2009;d10;34,207016
Nicaragua;;2009;d2;3,3006864
Nicaragua;;2009;d3;4,3195362
Nicaragua;;2009;d4;5,3216538
Nicaragua;;2009;d5;6,4068518
Nicaragua;;2009;d6;7,7248254
Nicaragua;;2009;d7;9,3508463
Nicaragua;;2009;d8;11,660322
Nicaragua;;2009;d9;15,723498
Nicaragua;;2009;ratio_10_1;17,227425
Nicaragua;;2014;d1;1,9739636
Nicaragua;;2014;d10;37,219131
Nicaragua;;2014;d2;3,166657
Nicaragua;;2014;d3;4,0854483
Nicaragua;;2014;d4;5,0803943
Nicaragua;;2014;d5;6,2260356
Nicaragua;;2014;d6;7,4569407
Nicaragua;;2014;d7;8,8728628
Nicaragua;;2014;d8;11,078104
Nicaragua;;2014;d9;14,840462
Nicaragua;;2014;ratio_10_1;18,834666
Panama;With Implicit Rent;2008;d1;1,0303004
Panama;With Implicit Rent;2008;d10;40,708393
Panama;With Implicit Rent;2008;d2;2,1443591
Panama;With Implicit Rent;2008;d3;3,22335
Panama;With Implicit Rent;2008;d4;4,2644629
Panama;With Implicit Rent;2008;d5;5,4591036
Panama;With Implicit Rent;2008;d6;6,8977165
Panama;With Implicit Rent;2008;d7;8,7168446
Panama;With Implicit Rent;2008;d8;11,305664
Panama;With Implicit Rent;2008;d9;16,249807
Panama;With Implicit Rent;2008;ratio_10_1;39,497681
Panama;With Implicit Rent;2009;d1;1,2529145
Panama;With Implicit Rent;2009;d10;40,107994
Panama;With Implicit Rent;2009;d2;2,2857444
Panama;With Implicit Rent;2009;d3;3,2711637
Panama;With Implicit Rent;2009;d4;4,3408899
Panama;With Implicit Rent;2009;d5;5,4812541
Panama;With Implicit Rent;2009;d6;6,8728223
Panama;With Implicit Rent;2009;d7;8,723774
Panama;With Implicit Rent;2009;d8;11,399009
Panama;With Implicit Rent;2009;d9;16,264437
Panama;With Implicit Rent;2009;ratio_10_1;32,008356
Panama;With Implicit Rent;2010;d1;1,0937257
Panama;With Implicit Rent;2010;d10;39,644657
Panama;With Implicit Rent;2010;d2;2,2029598
Panama;With Implicit Rent;2010;d3;3,3561842
Panama;With Implicit Rent;2010;d4;4,4647045
Panama;With Implicit Rent;2010;d5;5,622952
Panama;With Implicit Rent;2010;d6;7,0056105
Panama;With Implicit Rent;2010;d7;8,8158646
Panama;With Implicit Rent;2010;d8;11,411673
Panama;With Implicit Rent;2010;d9;16,38167
Panama;With Implicit Rent;2010;ratio_10_1;36,225781
Panama;With Implicit Rent;2011;d1;1,1436607
Panama;With Implicit Rent;2011;d10;39,648094
Panama;With Implicit Rent;2011;d2;2,2952936
Panama;With Implicit Rent;2011;d3;3,3716171
Panama;With Implicit Rent;2011;d4;4,465879
Panama;With Implicit Rent;2011;d5;5,6334586
Panama;With Implicit Rent;2011;d6;7,0005608
Panama;With Implicit Rent;2011;d7;8,8478527
Panama;With Implicit Rent;2011;d8;11,468707
Panama;With Implicit Rent;2011;d9;16,124878
Panama;With Implicit Rent;2011;ratio_10_1;34,663729
Panama;With Implicit Rent;2012;d1;0,99700987
Panama;With Implicit Rent;2012;d10;39,655479
Panama;With Implicit Rent;2012;d2;2,2058244
Panama;With Implicit Rent;2012;d3;3,3541853
Panama;With Implicit Rent;2012;d4;4,4275885
Panama;With Implicit Rent;2012;d5;5,6298623
Panama;With Implicit Rent;2012;d6;7,041883
Panama;With Implicit Rent;2012;d7;8,833663
Panama;With Implicit Rent;2012;d8;11,438034
Panama;With Implicit Rent;2012;d9;16,416473
Panama;With Implicit Rent;2012;ratio_10_1;39,76788
Panama;With Implicit Rent;2013;d1;1,1297039
Panama;With Implicit Rent;2013;d10;39,594391
Panama;With Implicit Rent;2013;d2;2,2357283
Panama;With Implicit Rent;2013;d3;3,3064091
Panama;With Implicit Rent;2013;d4;4,4125152
Panama;With Implicit Rent;2013;d5;5,6531749
Panama;With Implicit Rent;2013;d6;7,0682344
Panama;With Implicit Rent;2013;d7;8,8180475
Panama;With Implicit Rent;2013;d8;11,429358
Panama;With Implicit Rent;2013;d9;16,352438
Panama;With Implicit Rent;2013;ratio_10_1;35,043666
Panama;With Implicit Rent;2014;d1;1,0575219
Panama;With Implicit Rent;2014;d10;38,476738
Panama;With Implicit Rent;2014;d2;2,3201756
Panama;With Implicit Rent;2014;d3;3,4654021
Panama;With Implicit Rent;2014;d4;4,6192074
Panama;With Implicit Rent;2014;d5;5,8142953
Panama;With Implicit Rent;2014;d6;7,2563906
Panama;With Implicit Rent;2014;d7;9,0527
Panama;With Implicit Rent;2014;d8;11,607185
Panama;With Implicit Rent;2014;d9;16,330385
Panama;With Implicit Rent;2014;ratio_10_1;36,379728
Panama;With Implicit Rent;2015;d1;1,1460216
Panama;With Implicit Rent;2015;d10;39,00666
Panama;With Implicit Rent;2015;d2;2,3110535
Panama;With Implicit Rent;2015;d3;3,4503164
Panama;With Implicit Rent;2015;d4;4,5275054
Panama;With Implicit Rent;2015;d5;5,6908522
Panama;With Implicit Rent;2015;d6;7,1467772
Panama;With Implicit Rent;2015;d7;8,9145012
